"Time (s) Run #7","Angle (rad) Run #7","Angular Velocity (rad/s) Run #7","Angular Acceleration (rad/s²) Run #7","State Run #7"
3278.150,-1.374,1.076,39.124,
3278.200,-1.261,3.040,34.082,
3278.250,-1.056,4.611,25.404,
3278.300,-0.781,5.643,14.835,
3278.350,-0.471,6.094,4.218,
3278.400,-0.153,6.007,-4.848,
3278.450,0.144,5.512,-11.442,
3278.500,0.406,4.771,-15.563,
3278.550,0.624,3.898,-17.890,
3278.600,0.798,2.953,-19.150,
3278.650,0.921,1.963,-19.780,
3278.700,0.995,0.960,-20.071,
3278.750,1.017,-0.044,-20.314,
3278.800,0.990,-1.062,-20.799,
3278.850,0.912,-2.109,-21.574,
3278.900,0.781,-3.214,-22.350,
3278.950,0.593,-4.363,-22.398,
3279.000,0.345,-5.512,-20.556,
3279.050,0.039,-6.530,-15.466,
3279.100,-0.319,-7.214,-6.206,
3279.150,-0.702,-7.301,6.933,
3279.165,,,,1.00
3279.200,-1.078,-6.603,22.204,
3279.224,,,,0.00
3279.250,-1.392,-5.061,36.700,
3279.300,-1.610,-2.793,47.269,
3279.350,-1.689,-0.102,51.536,
3279.400,-1.619,2.618,48.821,
3279.450,-1.414,4.989,40.240,
3279.500,-1.100,6.763,28.022,
3279.550,-0.711,7.825,14.835,
3279.600,-0.292,8.189,3.248,
3279.650,0.127,8.014,-4.751,
3279.700,0.519,7.549,-8.339,
3279.750,0.881,7.039,-8.048,
3279.800,1.217,6.661,-5.236,
3279.850,1.540,6.487,-1.406,
3279.900,1.859,6.530,2.279,
3279.950,2.186,6.749,4.800,
3280.000,2.531,7.083,5.091,
3280.050,2.893,7.374,2.133,
3280.100,3.277,7.432,-4.557,
3280.150,3.652,7.039,-14.302,
3280.200,4.001,6.050,-25.356,
3280.250,4.280,4.465,-35.197,
3280.300,4.464,2.400,-41.355,
3280.350,4.529,0.131,-42.179,
3280.400,4.472,-2.022,-37.379,
3280.450,4.311,-3.767,-28.022,
3280.490,,,,1.00
3280.500,4.075,-4.916,-15.999,
3280.549,,,,0.00
3280.550,3.796,-5.381,-3.442,
3280.600,3.512,-5.207,7.854,
3280.650,3.259,-4.509,16.726,
3280.700,3.050,-3.432,22.786,
3280.750,2.906,-2.138,26.131,
3280.800,2.836,-0.742,27.198,
3280.850,2.832,0.640,26.568,
3280.900,2.902,1.949,24.580,
3280.950,3.033,3.142,21.235,
3281.000,3.220,4.131,15.999,
3281.050,3.456,4.829,8.339,
3281.100,3.718,5.061,-1.697,
3281.150,3.984,4.712,-13.090,
3281.200,4.211,3.738,-23.901,
3281.250,4.376,2.225,-32.095,
3281.300,4.446,0.378,-36.070,
3281.350,4.416,-1.556,-35.294,
3281.400,4.285,-3.302,-30.252,
3281.450,4.071,-4.683,-22.253,
3281.500,3.800,-5.571,-12.993,
3281.550,3.495,-5.963,-4.072,
3281.600,3.190,-5.920,3.248,
3281.650,2.893,-5.556,8.387,
3281.700,2.627,-5.003,11.393,
3281.750,2.391,-4.363,12.799,
3281.800,2.190,-3.694,13.235,
3281.815,,,,1.00
3281.850,2.020,-3.025,13.187,
3281.873,,,,0.00
3281.900,1.889,-2.371,12.993,
3281.950,1.785,-1.731,12.896,
3282.000,1.715,-1.091,12.945,
3282.050,1.676,-0.436,13.041,
3282.100,1.671,0.218,13.138,
3282.150,1.697,0.873,13.429,
3282.200,1.758,1.542,14.157,
3282.250,1.850,2.269,15.272,
3282.300,1.981,3.069,16.435,
3282.350,2.155,3.927,17.162,
3282.400,2.374,4.814,16.920,
3282.450,2.635,5.672,14.932,
3282.500,2.945,6.400,10.230,
3282.550,3.286,6.821,2.133,
3282.600,3.643,6.734,-9.114,
3282.650,3.984,5.978,-21.914,
3282.700,4.267,4.509,-33.598,
3282.750,4.455,2.473,-41.403,
3282.800,4.525,0.160,-43.585,
3282.850,4.468,-2.094,-40.046,
3282.900,4.302,-4.000,-31.949,
3282.950,4.049,-5.381,-21.041,
3283.000,3.744,-6.138,-9.260,
3283.050,3.412,-6.269,1.600,
3283.100,3.098,-5.890,10.230,
3283.130,,,,1.00
3283.150,2.814,-5.149,16.241,
3283.187,,,,0.00
3283.200,2.574,-4.189,19.926,
3283.250,2.391,-3.098,21.865,
3283.300,2.265,-1.963,22.786,
3283.350,2.195,-0.814,23.271,
3283.400,2.182,0.364,23.562,
3283.450,2.230,1.556,23.659,
3283.500,2.339,2.734,23.562,
3283.550,2.505,3.912,22.980,
3283.600,2.727,5.076,20.895,
3283.650,3.015,6.109,15.950,
3283.700,3.351,6.807,7.321,
3283.750,3.713,6.967,-4.848,
3283.800,4.071,6.414,-19.247,
3283.850,4.385,5.047,-33.307,
3283.900,4.603,2.953,-43.779,
3283.950,4.695,0.436,-48.190,
3284.000,4.647,-2.109,-46.009,
3284.050,4.472,-4.349,-38.494,
3284.100,4.193,-6.065,-27.683,
3284.150,3.844,-7.156,-15.708,
3284.200,3.456,-7.607,-4.606,
3284.250,3.063,-7.519,3.879,
3284.300,2.692,-7.083,8.678,
3284.350,2.352,-6.516,9.890,
3284.400,2.042,-6.007,8.533,
3284.437,,,,1.00
3284.450,1.758,-5.629,5.866,
3284.494,,,,0.00
3284.500,1.484,-5.411,2.812,
3284.550,1.222,-5.352,-0.145,
3284.600,0.956,-5.440,-2.473,
3284.650,0.681,-5.643,-3.588,
3284.700,0.393,-5.861,-2.957,
3284.750,0.092,-6.007,-0.242,
3284.800,-0.214,-5.963,4.654,
3284.850,-0.515,-5.614,11.442,
3284.900,-0.790,-4.858,18.956,
3284.950,-1.017,-3.680,25.404,
3285.000,-1.169,-2.211,29.089,
3285.050,-1.239,-0.640,29.234,
3285.100,-1.230,0.829,25.938,
3285.150,-1.148,2.051,19.780,
3285.200,-1.012,2.880,11.732,
3285.250,-0.842,3.243,3.006,
3285.300,-0.672,3.156,-5.091,
3285.350,-0.515,2.676,-11.636,
3285.400,-0.393,1.920,-16.047,
3285.450,-0.319,0.989,-18.132,
3285.500,-0.292,0.029,-18.035,
3285.550,-0.319,-0.873,-15.950,
3285.600,-0.384,-1.629,-12.169,
3285.650,-0.489,-2.138,-7.030,
3285.700,-0.611,-2.356,-1.115,
3285.743,,,,1.00
3285.750,-0.733,-2.254,5.042,
3285.800,-0.846,-1.847,10.957,
3285.801,,,,0.00
3285.850,-0.929,-1.134,15.805,
3285.900,-0.969,-0.189,18.665,
3285.950,-0.951,0.829,19.053,
3286.000,-0.881,1.789,17.211,
3286.050,-0.768,2.603,13.623,
3286.100,-0.615,3.200,8.727,
3286.150,-0.436,3.505,3.200,
3286.200,-0.253,3.505,-2.133,
3286.250,-0.079,3.258,-6.787,
3286.300,0.079,2.807,-10.763,
3286.350,0.209,2.167,-14.108,
3286.400,0.301,1.367,-16.726,
3286.450,0.349,0.465,-18.665,
3286.500,0.349,-0.509,-20.120,
3286.550,0.301,-1.556,-21.089,
3286.600,0.196,-2.647,-21.186,
3286.650,0.035,-3.723,-19.732,
3286.700,-0.179,-4.698,-15.950,
3286.750,-0.441,-5.425,-9.211,
3286.800,-0.737,-5.730,0.485,
3286.850,-1.034,-5.454,12.169,
3286.900,-1.305,-4.523,23.998,
3286.950,-1.510,-2.982,33.743,
3287.000,-1.619,-1.004,39.512,
3287.050,,,,1.00
3287.050,-1.614,1.149,40.385,
3287.100,-1.501,3.200,36.555,
3287.108,,,,0.00
3287.150,-1.283,4.931,28.992,
3287.200,-0.990,6.181,19.247,
3287.250,-0.646,6.865,9.211,
3287.300,-0.284,7.039,0.824,
3287.350,0.070,6.836,-4.606,
3287.400,0.406,6.458,-6.739,
3287.450,0.716,6.065,-6.012,
3287.500,1.008,5.789,-3.297,
3287.550,1.287,5.701,0.485,
3287.600,1.571,5.832,4.509,
3287.650,1.863,6.167,8.048,
3287.700,2.182,6.676,10.181,
3287.750,2.526,7.272,9.793,
3287.800,2.910,7.781,5.721,
3287.850,3.316,7.999,-2.618,
3287.900,3.726,7.665,-14.690,
3287.950,4.110,6.603,-28.459,
3288.000,4.416,4.771,-40.676,
3288.050,4.608,2.356,-48.287,
3288.100,4.660,-0.291,-49.499,
3288.150,4.573,-2.822,-44.263,
3288.200,4.363,-4.901,-33.840,
3288.250,4.058,-6.312,-20.314,
3288.300,3.704,-6.952,-6.254,
3288.346,,,,1.00
3288.350,3.338,-6.865,5.963,
3288.400,2.998,-6.225,14.787,
3288.404,,,,0.00
3288.450,2.705,-5.251,20.023,
3288.500,2.470,-4.131,22.592,
3288.550,2.291,-2.953,23.707,
3288.600,2.173,-1.745,24.095,
3288.650,2.116,-0.524,23.998,
3288.700,2.121,0.669,23.610,
3288.750,2.186,1.833,23.174,
3288.800,2.304,2.982,22.738,
3288.850,2.483,4.116,21.768,
3288.900,2.718,5.207,19.296,
3288.950,3.006,6.138,14.157,
3289.000,3.342,6.749,5.527,
3289.050,3.700,6.821,-6.448,
3289.100,4.049,6.181,-20.362,
3289.150,4.346,4.771,-33.598,
3289.200,4.551,2.691,-43.245,
3289.250,4.629,0.233,-47.172,
3289.300,4.573,-2.254,-44.748,
3289.350,4.394,-4.436,-36.846,
3289.400,4.110,-6.065,-25.307,
3289.450,3.761,-7.010,-12.654,
3289.500,3.386,-7.272,-1.357,
3289.550,3.015,-7.025,6.884,
3289.600,2.675,-6.458,11.587,
3289.650,2.365,-5.760,13.381,
3289.655,,,,1.00
3289.700,2.099,-5.061,13.187,
3289.712,,,,0.00
3289.750,1.863,-4.407,11.878,
3289.800,1.658,-3.854,10.036,
3289.850,1.484,-3.403,7.999,
3289.900,1.322,-3.054,5.963,
3289.950,1.178,-2.807,3.927,
3290.000,1.047,-2.662,1.891,
3290.050,0.916,-2.618,-0.194,
3290.100,0.785,-2.676,-2.521,
3290.150,0.654,-2.851,-5.091,
3290.200,0.506,-3.185,-7.563,
3290.250,0.340,-3.636,-9.405,
3290.300,0.144,-4.160,-10.084,
3290.350,-0.074,-4.698,-9.066,
3290.400,-0.327,-5.149,-5.721,
3290.450,-0.598,-5.367,0.145,
3290.500,-0.877,-5.207,8.048,
3290.550,-1.134,-4.596,16.775,
3290.600,-1.353,-3.505,24.725,
3290.650,-1.501,-2.036,30.252,
3290.700,-1.562,-0.349,32.192,
3290.750,-1.536,1.324,30.349,
3290.800,-1.422,2.793,25.404,
3290.850,-1.244,3.927,18.520,
3290.900,-1.017,4.669,10.763,
3290.950,-0.764,5.003,3.151,
3290.957,,,,1.00
3291.000,-0.502,4.945,-3.297,
3291.016,,,,0.00
3291.050,-0.257,4.596,-7.805,
3291.100,-0.039,4.087,-10.278,
3291.150,0.153,3.520,-11.151,
3291.200,0.314,2.938,-10.908,
3291.250,0.445,2.400,-9.987,
3291.300,0.550,1.934,-8.921,
3291.350,0.637,1.527,-8.290,
3291.400,0.702,1.134,-8.290,
3291.450,0.750,0.713,-8.727,
3291.500,0.777,0.262,-9.405,
3291.550,0.777,-0.218,-10.423,
3291.600,0.755,-0.756,-12.072,
3291.650,0.707,-1.396,-14.350,
3291.700,0.620,-2.182,-16.872,
3291.750,0.493,-3.098,-19.005,
3291.800,0.314,-4.116,-19.877,
3291.850,0.083,-5.163,-18.471,
3291.900,-0.205,-6.080,-13.769,
3291.950,-0.537,-6.676,-5.236,
3292.000,-0.890,-6.734,6.787,
3292.050,-1.235,-6.080,20.702,
3292.100,-1.527,-4.640,33.743,
3292.150,-1.724,-2.560,43.051,
3292.200,-1.793,-0.131,46.881,
3292.250,-1.737,2.327,44.991,
3292.264,,,,1.00
3292.300,-1.553,4.538,38.155,
3292.321,,,,0.00
3292.350,-1.265,6.269,27.828,
3292.400,-0.903,7.374,16.096,
3292.450,-0.506,7.839,5.381,
3292.500,-0.100,7.796,-2.279,
3292.550,0.284,7.461,-5.818,
3292.600,0.646,7.069,-5.381,
3292.650,0.986,6.821,-1.939,
3292.700,1.318,6.821,3.151,
3292.750,1.658,7.127,8.484,
3292.800,2.020,7.709,12.557,
3292.850,2.422,8.479,13.478,
3292.900,2.867,9.236,9.357,
3292.950,3.355,9.643,-0.921,
3293.000,3.857,9.352,-16.581,
3293.050,4.324,8.087,-34.810,
3293.100,4.704,5.818,-51.439,
3293.150,4.935,2.734,-62.299,
3293.200,4.992,-0.727,-64.771,
3293.250,4.856,-4.058,-58.469,
3293.300,4.564,-6.821,-45.282,
3293.350,4.145,-8.712,-28.459,
3293.400,3.656,-9.657,-11.878,
3293.450,3.150,-9.759,0.970,
3293.500,2.662,-9.338,8.048,
3293.550,2.212,-8.741,9.308,
3293.566,,,,1.00
3293.600,1.793,-8.261,6.497,
3293.623,,,,0.00
3293.650,1.396,-8.043,2.036,
3293.700,0.999,-8.087,-1.697,
3293.750,0.593,-8.305,-2.812,
3293.800,0.170,-8.508,0.048,
3293.850,-0.266,-8.465,7.466,
3293.900,-0.694,-7.912,18.665,
3293.950,-1.082,-6.661,31.367,
3294.000,-1.388,-4.712,42.324,
3294.050,-1.571,-2.254,48.530,
3294.100,-1.619,0.378,48.336,
3294.150,-1.527,2.807,41.742,
3294.200,-1.318,4.727,30.204,
3294.250,-1.030,5.920,16.096,
3294.300,-0.698,6.327,1.988,
3294.350,-0.371,6.036,-10.036,
3294.400,-0.079,5.207,-18.908,
3294.450,0.161,4.029,-24.532,
3294.500,0.332,2.662,-27.392,
3294.550,0.428,1.222,-28.168,
3294.600,0.454,-0.204,-27.489,
3294.650,0.406,-1.556,-25.841,
3294.700,0.292,-2.807,-23.320,
3294.750,0.122,-3.927,-19.490,
3294.800,-0.105,-4.829,-13.575,
3294.850,-0.375,-5.381,-5.042,
3294.863,,,,1.00
3294.900,-0.659,-5.425,5.818,
3294.922,,,,0.00
3294.950,-0.938,-4.843,17.696,
3295.000,-1.169,-3.622,28.410,
3295.050,-1.318,-1.876,35.731,
3295.100,-1.366,0.131,38.300,
3295.150,-1.305,2.123,35.973,
3295.200,-1.143,3.869,29.525,
3295.250,-0.903,5.178,20.217,
3295.300,-0.607,5.934,9.793,
3295.350,-0.288,6.123,0.194,
3295.400,0.022,5.861,-7.175,
3295.450,0.305,5.309,-11.926,
3295.500,0.559,4.596,-14.544,
3295.550,0.768,3.811,-15.756,
3295.600,0.938,2.996,-16.290,
3295.650,1.069,2.182,-16.581,
3295.700,1.156,1.338,-16.775,
3295.750,1.204,0.495,-16.968,
3295.800,1.204,-0.349,-17.356,
3295.850,1.169,-1.222,-18.181,
3295.900,1.086,-2.153,-19.296,
3295.950,0.956,-3.156,-20.314,
3296.000,0.772,-4.203,-20.653,
3296.050,0.537,-5.265,-19.538,
3296.100,0.244,-6.240,-15.999,
3296.150,-0.096,-6.981,-9.066,
3296.165,,,,1.00
3296.200,-0.467,-7.287,1.697,
3296.223,,,,0.00
3296.250,-0.846,-6.938,15.563,
3296.300,-1.191,-5.774,30.204,
3296.350,-1.453,-3.825,42.324,
3296.400,-1.593,-1.338,49.063,
3296.450,-1.593,1.324,49.112,
3296.500,-1.453,3.796,42.809,
3296.550,-1.196,5.774,31.804,
3296.600,-0.851,7.054,18.617,
3296.650,-0.463,7.607,5.963,
3296.700,-0.070,7.549,-4.024,
3296.750,0.305,7.069,-10.375,
3296.800,0.646,6.385,-13.138,
3296.850,0.942,5.658,-13.090,
3296.900,1.209,5.018,-11.296,
3296.950,1.440,4.509,-8.678,
3297.000,1.654,4.145,-5.963,
3297.050,1.850,3.927,-3.442,
3297.100,2.042,3.811,-1.115,
3297.150,2.230,3.811,1.115,
3297.200,2.417,3.927,3.054,
3297.250,2.618,4.145,4.218,
3297.300,2.832,4.392,4.315,
3297.350,3.059,4.611,3.200,
3297.400,3.294,4.756,0.776,
3297.450,3.539,4.741,-3.054,
3297.473,,,,1.00
3297.500,3.779,4.494,-8.048,
3297.531,,,,0.00
3297.550,3.997,3.956,-13.478,
3297.600,4.184,3.127,-18.423,
3297.650,4.320,2.065,-21.865,
3297.700,4.394,0.858,-23.077,
3297.750,4.407,-0.335,-21.817,
3297.800,4.355,-1.396,-18.374,
3297.850,4.259,-2.225,-13.429,
3297.900,4.123,-2.763,-7.709,
3297.950,3.971,-2.996,-2.085,
3298.000,3.814,-2.938,2.666,
3298.050,3.670,-2.676,6.109,
3298.100,3.543,-2.283,8.242,
3298.150,3.438,-1.818,9.211,
3298.200,3.360,-1.324,9.114,
3298.250,3.307,-0.873,8.145,
3298.300,3.277,-0.495,6.642,
3298.350,3.259,-0.204,4.945,
3298.400,3.259,0.000,3.297,
3298.450,3.264,0.116,1.939,
3298.500,3.272,0.175,1.067,
3298.550,3.281,0.204,0.824,
3298.600,3.294,0.233,1.212,
3298.650,3.303,0.305,2.085,
3298.700,3.320,0.436,3.151,
3298.750,3.347,0.625,4.218,
3298.788,,,,1.00
3298.800,3.382,0.858,5.236,
3298.846,,,,0.00
3298.850,3.430,1.149,6.060,
3298.900,3.495,1.484,6.400,
3298.950,3.578,1.818,5.915,
3299.000,3.678,2.109,4.363,
3299.050,3.792,2.298,1.648,
3299.100,3.914,2.313,-2.085,
3299.150,4.032,2.109,-6.351,
3299.200,4.132,1.673,-10.472,
3299.250,4.206,1.033,-13.817,
3299.300,4.241,0.247,-15.950,
3299.350,4.232,-0.611,-16.629,
3299.400,4.180,-1.469,-15.708,
3299.450,4.084,-2.240,-13.284,
3299.500,3.949,-2.836,-9.793,
3299.550,3.792,-3.229,-5.866,
3299.600,3.622,-3.418,-1.939,
3299.650,3.443,-3.418,1.697,
3299.700,3.272,-3.229,4.703,
3299.750,3.115,-2.909,6.884,
3299.800,2.980,-2.516,8.387,
3299.850,2.862,-2.065,9.648,
3299.900,2.771,-1.556,10.860,
3299.950,2.705,-0.974,11.926,
3300.000,2.670,-0.349,12.799,
3300.050,2.670,0.305,13.672,
3300.096,,,,1.00
3300.100,2.701,1.004,14.787,
3300.150,2.766,1.774,16.047,
3300.153,,,,0.00
3300.200,2.875,2.618,16.968,
3300.250,3.028,3.505,16.775,
3300.300,3.224,4.363,14.593,
3300.350,3.469,5.061,9.696,
3300.400,3.744,5.440,1.939,
3300.450,4.027,5.338,-8.048,
3300.500,4.298,4.669,-18.908,
3300.550,4.516,3.418,-28.652,
3300.600,4.656,1.687,-35.294,
3300.650,4.695,-0.276,-37.573,
3300.700,4.625,-2.225,-35.391,
3300.750,4.464,-3.942,-29.525,
3300.800,4.219,-5.265,-21.138,
3300.850,3.918,-6.094,-11.781,
3300.900,3.591,-6.414,-3.151,
3300.950,3.264,-6.327,3.297,
3301.000,2.950,-5.978,6.884,
3301.050,2.662,-5.541,7.805,
3301.100,2.400,-5.134,6.690,
3301.150,2.151,-4.829,4.266,
3301.200,1.920,-4.683,1.067,
3301.250,1.693,-4.712,-2.376,
3301.300,1.453,-4.931,-5.624,
3301.350,1.204,-5.294,-8.436,
3301.400,0.929,-5.789,-10.375,
3301.401,,,,1.00
3301.450,0.628,-6.385,-10.617,
3301.459,,,,0.00
3301.500,0.292,-6.952,-7.999,
3301.550,-0.074,-7.316,-1.697,
3301.600,-0.454,-7.258,8.193,
3301.650,-0.820,-6.589,20.362,
3301.700,-1.139,-5.221,32.337,
3301.750,-1.366,-3.243,41.258,
3301.800,-1.475,-0.902,44.894,
3301.850,-1.457,1.469,42.470,
3301.900,-1.318,3.534,34.713,
3301.950,-1.082,5.061,23.368,
3302.000,-0.790,5.920,10.569,
3302.050,-0.467,6.094,-1.697,
3302.100,-0.157,5.672,-11.781,
3302.150,0.113,4.800,-18.859,
3302.200,0.332,3.680,-23.126,
3302.250,0.484,2.429,-25.356,
3302.300,0.576,1.105,-26.374,
3302.350,0.598,-0.233,-26.616,
3302.400,0.550,-1.571,-26.277,
3302.450,0.441,-2.880,-25.259,
3302.500,0.262,-4.131,-22.883,
3302.550,0.022,-5.251,-18.132,
3302.600,-0.271,-6.065,-10.133,
3302.650,-0.602,-6.385,1.115,
3302.700,-0.934,-6.036,14.496,
3302.702,,,,1.00
3302.750,-1.230,-4.945,27.974,
3302.759,,,,0.00
3302.800,-1.453,-3.156,38.931,
3302.850,-1.566,-0.873,45.039,
3302.900,-1.545,1.571,45.088,
3302.950,-1.401,3.840,39.415,
3303.000,-1.148,5.658,29.525,
3303.050,-0.812,6.865,17.647,
3303.100,-0.436,7.403,6.303,
3303.150,-0.052,7.389,-2.473,
3303.200,0.314,7.025,-7.660,
3303.250,0.654,6.501,-9.405,
3303.300,0.964,5.992,-8.533,
3303.350,1.248,5.600,-6.060,
3303.400,1.518,5.367,-2.957,
3303.450,1.780,5.309,0.097,
3303.500,2.042,5.396,2.618,
3303.550,2.317,5.600,4.121,
3303.600,2.601,5.861,4.024,
3303.650,2.902,6.080,1.697,
3303.700,3.216,6.123,-3.054,
3303.750,3.526,5.847,-9.745,
3303.800,3.814,5.178,-17.356,
3303.850,4.058,4.102,-24.483,
3303.900,4.237,2.662,-29.525,
3303.950,4.333,1.018,-31.028,
3304.000,4.337,-0.596,-28.410,
3304.002,,,,1.00
3304.050,4.263,-1.949,-22.301,
3304.060,,,,0.00
3304.100,4.128,-2.894,-14.108,
3304.150,3.958,-3.374,-5.284,
3304.200,3.774,-3.403,3.151,
3304.250,3.604,-3.025,10.423,
3304.300,3.460,-2.298,15.853,
3304.350,3.364,-1.353,18.908,
3304.400,3.325,-0.320,19.490,
3304.450,3.334,0.669,17.938,
3304.500,3.395,1.527,14.641,
3304.550,3.495,2.182,9.890,
3304.600,3.622,2.560,3.927,
3304.650,3.761,2.603,-2.812,
3304.700,3.896,2.283,-9.599,
3304.750,4.001,1.614,-15.466,
3304.800,4.067,0.669,-19.441,
3304.850,4.075,-0.422,-20.847,
3304.900,4.023,-1.513,-19.586,
3304.950,3.918,-2.458,-16.144,
3305.000,3.770,-3.171,-11.199,
3305.050,3.591,-3.607,-5.478,
3305.100,3.399,-3.723,0.339,
3305.150,3.207,-3.549,5.672,
3305.200,3.037,-3.127,10.181,
3305.250,2.889,-2.502,13.866,
3305.300,2.779,-1.716,16.726,
3305.310,,,,1.00
3305.350,2.714,-0.800,18.762,
3305.368,,,,0.00
3305.400,2.697,0.189,20.120,
3305.450,2.731,1.222,20.992,
3305.500,2.819,2.298,21.380,
3305.550,2.958,3.389,20.702,
3305.600,3.159,4.436,17.987,
3305.650,3.408,5.294,12.363,
3305.700,3.700,5.789,3.539,
3305.750,4.006,5.745,-7.805,
3305.800,4.298,5.047,-20.120,
3305.850,4.533,3.694,-31.222,
3305.900,4.686,1.804,-38.979,
3305.950,4.725,-0.378,-41.888,
3306.000,4.647,-2.574,-39.561,
3306.050,4.459,-4.494,-32.773,
3306.100,4.180,-5.949,-23.126,
3306.150,3.844,-6.836,-12.702,
3306.200,3.478,-7.170,-3.539,
3306.250,3.111,-7.083,2.812,
3306.300,2.762,-6.763,5.721,
3306.350,2.435,-6.400,5.478,
3306.400,2.125,-6.138,2.909,
3306.450,1.828,-6.065,-1.018,
3306.500,1.527,-6.225,-5.381,
3306.550,1.213,-6.618,-9.260,
3306.600,0.873,-7.199,-11.490,
3306.631,,,,1.00
3306.650,0.497,-7.869,-10.617,
3306.689,,,,0.00
3306.700,0.083,-8.421,-5.284,
3306.750,-0.358,-8.581,4.994,
3306.800,-0.798,-8.072,19.150,
3306.850,-1.196,-6.720,34.470,
3306.900,-1.501,-4.538,47.318,
3306.950,-1.671,-1.774,54.445,
3307.000,-1.684,1.178,54.202,
3307.050,-1.545,3.898,46.881,
3307.100,-1.274,6.050,34.325,
3307.150,-0.912,7.418,19.296,
3307.200,-0.502,7.956,4.800,
3307.250,-0.092,7.781,-6.642,
3307.300,0.292,7.127,-13.817,
3307.350,0.628,6.254,-17.017,
3307.400,0.916,5.338,-17.453,
3307.450,1.161,4.465,-16.338,
3307.500,1.361,3.680,-14.399,
3307.550,1.523,3.011,-12.120,
3307.600,1.658,2.473,-9.842,
3307.650,1.767,2.036,-7.612,
3307.700,1.859,1.702,-5.284,
3307.750,1.933,1.498,-2.666,
3307.800,2.003,1.425,0.242,
3307.850,2.073,1.513,3.394,
3307.900,2.147,1.760,6.739,
3307.941,,,,1.00
3307.950,2.243,2.182,10.230,
3307.999,,,,0.00
3308.000,2.361,2.778,13.769,
3308.050,2.513,3.563,16.872,
3308.100,2.710,4.509,18.617,
3308.150,2.963,5.512,17.793,
3308.200,3.264,6.414,13.332,
3308.250,3.613,6.996,4.703,
3308.300,3.984,7.025,-7.563,
3308.350,4.342,6.312,-21.720,
3308.400,4.643,4.829,-35.052,
3308.450,4.848,2.676,-44.700,
3308.500,4.926,0.145,-48.675,
3308.550,4.861,-2.414,-46.445,
3308.600,4.673,-4.683,-38.931,
3308.650,4.376,-6.429,-27.828,
3308.700,4.006,-7.519,-15.417,
3308.750,3.600,-7.927,-4.266,
3308.800,3.194,-7.810,3.442,
3308.850,2.810,-7.418,6.787,
3308.900,2.452,-6.996,6.303,
3308.950,2.116,-6.705,3.054,
3309.000,1.789,-6.632,-1.939,
3309.050,1.462,-6.865,-7.612,
3309.100,1.117,-7.418,-12.411,
3309.150,0.729,-8.203,-14.350,
3309.200,0.297,-9.018,-11.587,
3309.250,,,,1.00
3309.250,-0.179,-9.570,-2.860,
3309.300,-0.681,-9.527,11.781,
3309.307,,,,0.00
3309.350,-1.165,-8.552,30.155,
3309.400,-1.575,-6.501,48.045,
3309.450,-1.850,-3.549,60.796,
3309.500,-1.946,-0.116,65.401,
3309.550,-1.859,3.302,61.280,
3309.600,-1.601,6.269,49.790,
3309.650,-1.204,8.450,33.598,
3309.700,-0.720,9.672,16.435,
3309.750,-0.205,9.977,2.327,
3309.800,0.301,9.672,-5.963,
3309.850,0.768,9.148,-7.999,
3309.900,1.209,8.712,-5.478,
3309.950,1.632,8.538,-0.970,
3310.000,2.051,8.639,2.909,
3310.050,2.487,8.930,3.782,
3310.100,2.945,9.192,-0.145,
3310.150,3.416,9.119,-9.454,
3310.200,3.879,8.407,-22.835,
3310.250,4.289,6.880,-37.282,
3310.300,4.595,4.581,-49.063,
3310.350,4.765,1.760,-55.075,
3310.400,4.778,-1.193,-53.717,
3310.450,4.634,-3.869,-45.233,
3310.500,4.368,-5.905,-31.610,
3310.550,4.014,-7.098,-15.756,
3310.560,,,,1.00
3310.600,3.626,-7.447,-0.679,
3310.618,,,,0.00
3310.650,3.246,-7.054,11.442,
3310.700,2.902,-6.152,19.683,
3310.750,2.622,-4.960,24.338,
3310.800,2.404,-3.636,26.374,
3310.850,2.256,-2.269,26.616,
3310.900,2.177,-0.931,25.695,
3310.950,2.169,0.320,24.289,
3311.000,2.212,1.484,23.029,
3311.050,2.317,2.603,21.962,
3311.100,2.474,3.694,20.556,
3311.150,2.688,4.698,17.987,
3311.200,2.950,5.556,13.381,
3311.250,3.251,6.138,5.963,
3311.300,3.578,6.269,-4.412,
3311.350,3.901,5.774,-16.629,
3311.400,4.180,4.596,-28.410,
3311.450,4.381,2.822,-37.185,
3311.500,4.477,0.698,-41.064,
3311.550,4.451,-1.484,-39.415,
3311.600,4.320,-3.418,-32.919,
3311.650,4.093,-4.887,-23.126,
3311.700,3.809,-5.774,-12.072,
3311.750,3.495,-6.065,-1.551,
3311.800,3.185,-5.861,7.175,
3311.850,2.897,-5.265,13.575,
3311.875,,,,1.00
3311.900,2.649,-4.422,17.744,
3311.933,,,,0.00
3311.950,2.452,-3.432,20.168,
3312.000,2.304,-2.371,21.477,
3312.050,2.212,-1.265,22.059,
3312.100,2.177,-0.145,22.301,
3312.150,2.199,0.960,22.641,
3312.200,2.273,2.094,23.271,
3312.250,2.404,3.287,23.707,
3312.300,2.601,4.509,22.835,
3312.350,2.858,5.658,19.538,
3312.400,3.172,6.574,12.896,
3312.450,3.530,7.083,2.473,
3312.500,3.901,6.952,-11.151,
3312.550,4.254,6.021,-25.986,
3312.600,4.533,4.291,-38.979,
3312.650,4.704,1.949,-47.269,
3312.700,4.739,-0.669,-49.257,
